E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_01_856.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_01_856.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_01_856.jpg, 0, 1, 0, 15.10089
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_01_959.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_01_959.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_01_959.jpg, 0, 1, 0, 16.05068
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_02_060.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_02_060.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_02_060.jpg, 0, 1, 0, 17.15077
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_02_164.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_02_164.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_02_164.jpg, 0, 1, 0, 18.38558
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_02_265.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_02_265.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_02_265.jpg, 0, 1, 0, 19.40732
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_02_365.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_02_365.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_02_365.jpg, 0, 1, 0, 20.42284
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_02_465.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_02_465.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_02_465.jpg, 0, 1, 0, 21.42934
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_02_568.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_02_568.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_02_568.jpg, 0, 1, 0, 22.42141
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_02_671.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_02_671.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_02_671.jpg, 0, 1, 0, 23.40549
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_02_774.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_02_774.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_02_774.jpg, 0, 1, 0, 24.37804
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_02_876.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_02_876.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_02_876.jpg, 0, 1, 0, 25.34123
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_02_979.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_02_979.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_02_979.jpg, 0, 1, 0, 26.29466
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_03_081.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_03_081.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_03_081.jpg, 0, 1, 0, 27.23849
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_03_183.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_03_183.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_03_183.jpg, -0.2284602, 1, 0, 28.3343
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_03_286.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_03_286.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_03_286.jpg, 0, 1, 0, 29.24904
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_03_388.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_03_388.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_03_388.jpg, 0, 1, 0, 29.99169
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_03_489.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_03_489.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_03_489.jpg, 0, 1, 0, 30.20363
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_03_590.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_03_590.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_03_590.jpg, 0, 1, 0, 30.08146
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_03_691.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_03_691.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_03_691.jpg, 0, 1, 0, 30.18798
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_03_792.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_03_792.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_03_792.jpg, 0, 1, 0, 30.18892
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_03_895.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_03_895.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_03_895.jpg, 0, 1, 0, 30.18981
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_03_997.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_03_997.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_03_997.jpg, 0, 1, 0, 30.18995
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_04_100.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_04_100.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_04_100.jpg, 0, 1, 0, 30.18993
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_04_202.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_04_202.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_04_202.jpg, 0, 1, 0, 30.18991
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_04_303.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_04_303.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_04_303.jpg, 0, 1, 0, 30.18991
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_04_406.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_04_406.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_04_406.jpg, 0, 1, 0, 30.18991
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_04_506.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_04_506.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_04_506.jpg, 0, 1, 0, 30.1899
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_04_607.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_04_607.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_04_607.jpg, 0, 1, 0, 30.1899
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_04_707.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_04_707.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_04_707.jpg, 0, 1, 0, 30.18991
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_04_811.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_04_811.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_04_811.jpg, 0, 1, 0, 30.18991
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_04_913.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_04_913.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_04_913.jpg, 0, 1, 0, 30.18991
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_05_016.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_05_016.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_05_016.jpg, 0, 1, 0, 30.1899
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_05_116.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_05_116.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_05_116.jpg, 0, 1, 0, 30.18991
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_05_220.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_05_220.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_05_220.jpg, 0, 1, 0, 30.18991
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_05_322.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_05_322.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_05_322.jpg, 0, 1, 0, 30.18991
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_05_424.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_05_424.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_05_424.jpg, 0, 1, 0, 30.18989
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_05_526.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_05_526.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_05_526.jpg, 0, 1, 0, 30.18992
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_05_628.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_05_628.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_05_628.jpg, 0, 1, 0, 30.18991
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_05_731.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_05_731.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_05_731.jpg, 0, 1, 0, 30.18988
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_05_832.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_05_832.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_05_832.jpg, 0, 1, 0, 30.18991
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_05_935.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_05_935.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_05_935.jpg, 0, 1, 0, 30.18989
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_06_035.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_06_035.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_06_035.jpg, 0, 1, 0, 30.1899
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_06_136.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_06_136.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_06_136.jpg, 0, 1, 0, 30.18991
E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\center_2021_06_03_12_03_06_237.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\left_2021_06_03_12_03_06_237.jpg, E:\CU-ICAR\Autonomy Lab\Udemy Course\Self Driving Cars\Data\IMG\right_2021_06_03_12_03_06_237.jpg, 0, 1, 0, 30.18991
